numero,recinto
2051071,U.E. San José Fe y Alegría
2051027,U.E. San José Fe y Alegría
2051031,U.E. San José Fe y Alegría
2051061,U.E. San José Fe y Alegría
2087961,Unidad Educativa Pacollo
2087967,Unidad Educativa Pacollo
2065091,Esc. Puerto Belen
2065107,Esc. Puerto Belen
2065097,Esc. Puerto Belen
2065101,Esc. Puerto Belen
2046047,U.E. José Antonio Paredes Candia
2046031,U.E. José Antonio Paredes Candia
2046021,U.E. José Antonio Paredes Candia
2046017,U.E. José Antonio Paredes Candia
2045997,U.E. José Antonio Paredes Candia
2046041,U.E. José Antonio Paredes Candia
2046011,U.E. José Antonio Paredes Candia
2046037,U.E. José Antonio Paredes Candia
2046007,U.E. José Antonio Paredes Candia
2046001,U.E. José Antonio Paredes Candia
2045991,U.E. José Antonio Paredes Candia
2046027,U.E. José Antonio Paredes Candia
2045981,U.E. José Antonio Paredes Candia
2045987,U.E. José Antonio Paredes Candia
2083717,U.E. San Antonio
2083757,U.E. San Antonio
2083751,U.E. San Antonio
2083741,U.E. San Antonio
2083711,U.E. San Antonio
2083707,U.E. San Antonio
2083727,U.E. San Antonio
2083747,U.E. San Antonio
2083731,U.E. San Antonio
2083701,U.E. San Antonio
2083737,U.E. San Antonio
2083767,U.E. San Antonio
2083721,U.E. San Antonio
2083761,U.E. San Antonio
2077327,U.E. Miguel Mercado Encinas
2077337,U.E. Miguel Mercado Encinas
2077351,U.E. Miguel Mercado Encinas
2077321,U.E. Miguel Mercado Encinas
2077341,U.E. Miguel Mercado Encinas
2077331,U.E. Miguel Mercado Encinas
2077347,U.E. Miguel Mercado Encinas
2077357,U.E. Miguel Mercado Encinas
2077317,U.E. Miguel Mercado Encinas
2077311,U.E. Miguel Mercado Encinas
2084517,U.E. Villa Patarani
2084511,U.E. Villa Patarani
2033007,U.E. Santiago I
2033041,U.E. Santiago I
2033027,U.E. Santiago I
2033031,U.E. Santiago I
2033001,U.E. Santiago I
2033057,U.E. Santiago I
2033051,U.E. Santiago I
2033021,U.E. Santiago I
2033011,U.E. Santiago I
2033037,U.E. Santiago I
2033047,U.E. Santiago I
2033017,U.E. Santiago I
2040071,U.E. Villa Alemania
2040087,U.E. Villa Alemania
2040091,U.E. Villa Alemania
2040061,U.E. Villa Alemania
2040107,U.E. Villa Alemania
2040097,U.E. Villa Alemania
2040101,U.E. Villa Alemania
2040067,U.E. Villa Alemania
2040077,U.E. Villa Alemania
2040081,U.E. Villa Alemania
2022061,U.E. René Barrientos Ortuño
2022071,U.E. René Barrientos Ortuño
2022037,U.E. René Barrientos Ortuño
2022067,U.E. René Barrientos Ortuño
2022021,U.E. René Barrientos Ortuño
2022047,U.E. René Barrientos Ortuño
2022077,U.E. René Barrientos Ortuño
2022041,U.E. René Barrientos Ortuño
2022027,U.E. René Barrientos Ortuño
2022057,U.E. René Barrientos Ortuño
2022031,U.E. René Barrientos Ortuño
2022051,U.E. René Barrientos Ortuño
2049987,U.E. Juvenal Mariaca B
2049971,U.E. Juvenal Mariaca B
2049977,U.E. Juvenal Mariaca B
2050021,U.E. Juvenal Mariaca B
2050007,U.E. Juvenal Mariaca B
2049997,U.E. Juvenal Mariaca B
2050017,U.E. Juvenal Mariaca B
2050011,U.E. Juvenal Mariaca B
2050027,U.E. Juvenal Mariaca B
2049981,U.E. Juvenal Mariaca B
2049991,U.E. Juvenal Mariaca B
2050001,U.E. Juvenal Mariaca B
2062391,Colegio Mariscal Santa Cruz
2062411,Colegio Mariscal Santa Cruz
2062387,Colegio Mariscal Santa Cruz
2062397,Colegio Mariscal Santa Cruz
2062427,Colegio Mariscal Santa Cruz
2062437,Colegio Mariscal Santa Cruz
2062407,Colegio Mariscal Santa Cruz
2062417,Colegio Mariscal Santa Cruz
2062401,Colegio Mariscal Santa Cruz
2062381,Colegio Mariscal Santa Cruz
2062421,Colegio Mariscal Santa Cruz
2062431,Colegio Mariscal Santa Cruz
2088191,Escuela Central Huari Phujo
2088197,Escuela Central Huari Phujo
2047037,U.E. Unión Europea B
2047057,U.E. Unión Europea B
2047001,U.E. Unión Europea B
2047011,U.E. Unión Europea B
2047051,U.E. Unión Europea B
2047007,U.E. Unión Europea B
2047021,U.E. Unión Europea B
2047047,U.E. Unión Europea B
2047031,U.E. Unión Europea B
2047017,U.E. Unión Europea B
2047027,U.E. Unión Europea B
2047041,U.E. Unión Europea B
2025511,Centro de Capacitacion Inti Paxsi
2025507,Centro de Capacitacion Inti Paxsi
2025517,Centro de Capacitacion Inti Paxsi
2025537,Centro de Capacitacion Inti Paxsi
2025527,Centro de Capacitacion Inti Paxsi
2025547,Centro de Capacitacion Inti Paxsi
2025541,Centro de Capacitacion Inti Paxsi
2025531,Centro de Capacitacion Inti Paxsi
2025521,Centro de Capacitacion Inti Paxsi
2025501,Centro de Capacitacion Inti Paxsi
2014247,U. E. Flora Perez de Saavedra
2014267,U. E. Flora Perez de Saavedra
2014257,U. E. Flora Perez de Saavedra
2014277,U. E. Flora Perez de Saavedra
2014241,U. E. Flora Perez de Saavedra
2014261,U. E. Flora Perez de Saavedra
2014251,U. E. Flora Perez de Saavedra
2014271,U. E. Flora Perez de Saavedra
2022547,U.E. San Andrés A
2022537,U.E. San Andrés A
2022507,U.E. San Andrés A
2022527,U.E. San Andrés A
2022517,U.E. San Andrés A
2022531,U.E. San Andrés A
2022541,U.E. San Andrés A
2022521,U.E. San Andrés A
2022511,U.E. San Andrés A
2022501,U.E. San Andrés A
2017711,U.E. Copacabana C
2017671,U.E. Copacabana C
2017667,U.E. Copacabana C
2017727,U.E. Copacabana C
2017717,U.E. Copacabana C
2017681,U.E. Copacabana C
2017707,U.E. Copacabana C
2017691,U.E. Copacabana C
2017701,U.E. Copacabana C
2017687,U.E. Copacabana C
2017697,U.E. Copacabana C
2017677,U.E. Copacabana C
2017721,U.E. Copacabana C
2017661,U.E. Copacabana C
2055131,U.E. 23 de Marzo B
2055137,U.E. 23 de Marzo B
2055181,U.E. 23 de Marzo B
2055177,U.E. 23 de Marzo B
2055147,U.E. 23 de Marzo B
2055161,U.E. 23 de Marzo B
2055127,U.E. 23 de Marzo B
2055141,U.E. 23 de Marzo B
2055167,U.E. 23 de Marzo B
2055151,U.E. 23 de Marzo B
2055157,U.E. 23 de Marzo B
2055187,U.E. 23 de Marzo B
2055121,U.E. 23 de Marzo B
2055171,U.E. 23 de Marzo B
2065661,U.E. Huarcamarca
2065667,U.E. Huarcamarca
2026751,U.E. Juan Herschel A
2026757,U.E. Juan Herschel A
2026807,U.E. Juan Herschel A
2026761,U.E. Juan Herschel A
2026817,U.E. Juan Herschel A
2026767,U.E. Juan Herschel A
2026781,U.E. Juan Herschel A
2026811,U.E. Juan Herschel A
2026777,U.E. Juan Herschel A
2026787,U.E. Juan Herschel A
2026791,U.E. Juan Herschel A
2026797,U.E. Juan Herschel A
2026771,U.E. Juan Herschel A
2026801,U.E. Juan Herschel A
2044831,U.E. Carlos Palenque Avilés
2044847,U.E. Carlos Palenque Avilés
2044841,U.E. Carlos Palenque Avilés
2044857,U.E. Carlos Palenque Avilés
2044811,U.E. Carlos Palenque Avilés
2044801,U.E. Carlos Palenque Avilés
2044821,U.E. Carlos Palenque Avilés
2044817,U.E. Carlos Palenque Avilés
2044851,U.E. Carlos Palenque Avilés
2044837,U.E. Carlos Palenque Avilés
2044807,U.E. Carlos Palenque Avilés
2044827,U.E. Carlos Palenque Avilés
2087741,U.E. Bolivia
2087747,U.E. Bolivia
2013111,U. E. 10 de Junio
2013137,U. E. 10 de Junio
2013121,U. E. 10 de Junio
2013127,U. E. 10 de Junio
2013131,U. E. 10 de Junio
2013091,U. E. 10 de Junio
2013097,U. E. 10 de Junio
2013107,U. E. 10 de Junio
2013101,U. E. 10 de Junio
2013117,U. E. 10 de Junio
2085437,Centro Cultural Femenino Yolosa
2085431,Centro Cultural Femenino Yolosa
2040137,U.E. Marcelo Quiroga Santa Cruz
2040161,U.E. Marcelo Quiroga Santa Cruz
2040121,U.E. Marcelo Quiroga Santa Cruz
2040111,U.E. Marcelo Quiroga Santa Cruz
2040151,U.E. Marcelo Quiroga Santa Cruz
2040141,U.E. Marcelo Quiroga Santa Cruz
2040157,U.E. Marcelo Quiroga Santa Cruz
2040127,U.E. Marcelo Quiroga Santa Cruz
2040177,U.E. Marcelo Quiroga Santa Cruz
2040167,U.E. Marcelo Quiroga Santa Cruz
2040131,U.E. Marcelo Quiroga Santa Cruz
2040147,U.E. Marcelo Quiroga Santa Cruz
2040117,U.E. Marcelo Quiroga Santa Cruz
2040171,U.E. Marcelo Quiroga Santa Cruz
2069877,U. E. Litoral de Agua Blanca
2069871,U. E. Litoral de Agua Blanca
2077041,Escuela Republica de Venezuela
2077047,Escuela Republica de Venezuela
2007191,U.E. Ignacio Calderón Fe y Alegría I
2007171,U.E. Ignacio Calderón Fe y Alegría I
2007177,U.E. Ignacio Calderón Fe y Alegría I
2007227,U.E. Ignacio Calderón Fe y Alegría I
2007217,U.E. Ignacio Calderón Fe y Alegría I
2007187,U.E. Ignacio Calderón Fe y Alegría I
2007211,U.E. Ignacio Calderón Fe y Alegría I
2007201,U.E. Ignacio Calderón Fe y Alegría I
2007181,U.E. Ignacio Calderón Fe y Alegría I
2007197,U.E. Ignacio Calderón Fe y Alegría I
2007221,U.E. Ignacio Calderón Fe y Alegría I
2007207,U.E. Ignacio Calderón Fe y Alegría I
2076111,U.E. Miguillas
2076121,U.E. Miguillas
2076131,U.E. Miguillas
2076127,U.E. Miguillas
2076117,U.E. Miguillas
2076137,U.E. Miguillas
2069311,U. E. Nazario Pardo Valle
2069351,U. E. Nazario Pardo Valle
2069291,U. E. Nazario Pardo Valle
2069297,U. E. Nazario Pardo Valle
2069331,U. E. Nazario Pardo Valle
2069341,U. E. Nazario Pardo Valle
2069317,U. E. Nazario Pardo Valle
2069321,U. E. Nazario Pardo Valle
2069327,U. E. Nazario Pardo Valle
2069357,U. E. Nazario Pardo Valle
2069307,U. E. Nazario Pardo Valle
2069347,U. E. Nazario Pardo Valle
2069337,U. E. Nazario Pardo Valle
2069301,U. E. Nazario Pardo Valle
2086987,Recinto Taipi Canuma
2086997,Recinto Taipi Canuma
2086981,Recinto Taipi Canuma
2086991,Recinto Taipi Canuma
2012101,Sede Social Pura Pura
2012127,Sede Social Pura Pura
2012117,Sede Social Pura Pura
2012121,Sede Social Pura Pura
2012111,Sede Social Pura Pura
2012137,Sede Social Pura Pura
2012107,Sede Social Pura Pura
2012131,Sede Social Pura Pura
2001831,U.E. República de Panamá
2001877,U.E. República de Panamá
2001871,U.E. República de Panamá
2001851,U.E. República de Panamá
2001837,U.E. República de Panamá
2001857,U.E. República de Panamá
2001867,U.E. República de Panamá
2001841,U.E. República de Panamá
2001847,U.E. República de Panamá
2001861,U.E. República de Panamá
2074041,U. E. Chojñacota
2074047,U. E. Chojñacota
2061667,U.E. Manuel Rigoberto Paredes
2061661,U.E. Manuel Rigoberto Paredes
2061677,U.E. Manuel Rigoberto Paredes
2061671,U.E. Manuel Rigoberto Paredes
2081947,Colegio Don Bosco
2081917,Colegio Don Bosco
2081941,Colegio Don Bosco
2081911,Colegio Don Bosco
2081931,Colegio Don Bosco
2081937,Colegio Don Bosco
2081927,Colegio Don Bosco
2081921,Colegio Don Bosco
2076921,U.E. Mariscal De Zepita
2076897,U.E. Mariscal De Zepita
2076891,U.E. Mariscal De Zepita
2076927,U.E. Mariscal De Zepita
2076901,U.E. Mariscal De Zepita
2076911,U.E. Mariscal De Zepita
2076881,U.E. Mariscal De Zepita
2076907,U.E. Mariscal De Zepita
2076887,U.E. Mariscal De Zepita
2076917,U.E. Mariscal De Zepita
2024677,U.E. LYNNS
2024701,U.E. LYNNS
2024687,U.E. LYNNS
2024681,U.E. LYNNS
2024691,U.E. LYNNS
2024721,U.E. LYNNS
2024671,U.E. LYNNS
2024661,U.E. LYNNS
2024717,U.E. LYNNS
2024727,U.E. LYNNS
2024711,U.E. LYNNS
2024707,U.E. LYNNS
2024697,U.E. LYNNS
2024667,U.E. LYNNS
2070041,Esc. Achica Arriba
2070071,Esc. Achica Arriba
2070051,Esc. Achica Arriba
2070057,Esc. Achica Arriba
2070067,Esc. Achica Arriba
2070047,Esc. Achica Arriba
2070077,Esc. Achica Arriba
2070061,Esc. Achica Arriba
2082171,Escuelas Populares Don Bosco
2082167,Escuelas Populares Don Bosco
2082177,Escuelas Populares Don Bosco
2082161,Escuelas Populares Don Bosco
2089661,U. E. Villa Elevación
2089677,U. E. Villa Elevación
2089667,U. E. Villa Elevación
2089671,U. E. Villa Elevación
2004717,U. E. Raúl Salmon De La Barra
2004751,U. E. Raúl Salmon De La Barra
2004737,U. E. Raúl Salmon De La Barra
2004727,U. E. Raúl Salmon De La Barra
2004711,U. E. Raúl Salmon De La Barra
2004747,U. E. Raúl Salmon De La Barra
2004731,U. E. Raúl Salmon De La Barra
2004757,U. E. Raúl Salmon De La Barra
2004741,U. E. Raúl Salmon De La Barra
2004721,U. E. Raúl Salmon De La Barra
2011191,U. E. Heriberto Guillen Pinto
2011227,U. E. Heriberto Guillen Pinto
2011181,U. E. Heriberto Guillen Pinto
2011177,U. E. Heriberto Guillen Pinto
2011171,U. E. Heriberto Guillen Pinto
2011211,U. E. Heriberto Guillen Pinto
2011187,U. E. Heriberto Guillen Pinto
2011197,U. E. Heriberto Guillen Pinto
2011201,U. E. Heriberto Guillen Pinto
2011217,U. E. Heriberto Guillen Pinto
2011207,U. E. Heriberto Guillen Pinto
2011221,U. E. Heriberto Guillen Pinto
2087991,U.E. Rivera Alta
2087987,U.E. Rivera Alta
2087981,U.E. Rivera Alta
2087997,U.E. Rivera Alta
2073081,Col. Tomas Katari
2073051,Col. Tomas Katari
2073057,Col. Tomas Katari
2073047,Col. Tomas Katari
2073041,Col. Tomas Katari
2073087,Col. Tomas Katari
2073067,Col. Tomas Katari
2073071,Col. Tomas Katari
2073061,Col. Tomas Katari
2073077,Col. Tomas Katari
2033537,U.E. Republica de Francia
2033561,U.E. Republica de Francia
2033531,U.E. Republica de Francia
2033521,U.E. Republica de Francia
2033557,U.E. Republica de Francia
2033551,U.E. Republica de Francia
2033547,U.E. Republica de Francia
2033577,U.E. Republica de Francia
2033541,U.E. Republica de Francia
2033567,U.E. Republica de Francia
2033571,U.E. Republica de Francia
2033527,U.E. Republica de Francia
2007931,U.E. Eduardo Abaroa III
2007897,U.E. Eduardo Abaroa III
2007901,U.E. Eduardo Abaroa III
2007907,U.E. Eduardo Abaroa III
2007911,U.E. Eduardo Abaroa III
2007917,U.E. Eduardo Abaroa III
2007921,U.E. Eduardo Abaroa III
2007881,U.E. Eduardo Abaroa III
2007891,U.E. Eduardo Abaroa III
2007937,U.E. Eduardo Abaroa III
2007887,U.E. Eduardo Abaroa III
2007927,U.E. Eduardo Abaroa III
2035941,U.E. 1ro de Mayo
2035901,U.E. 1ro de Mayo
2035917,U.E. 1ro de Mayo
2035927,U.E. 1ro de Mayo
2035897,U.E. 1ro de Mayo
2035931,U.E. 1ro de Mayo
2035891,U.E. 1ro de Mayo
2035937,U.E. 1ro de Mayo
2035947,U.E. 1ro de Mayo
2035921,U.E. 1ro de Mayo
2035907,U.E. 1ro de Mayo
2035957,U.E. 1ro de Mayo
2035951,U.E. 1ro de Mayo
2035911,U.E. 1ro de Mayo
2088061,U.E. Chacarilla
2088077,U.E. Chacarilla
2088067,U.E. Chacarilla
2088071,U.E. Chacarilla
2064251,Esc. Villa Chocorosi
2064247,Esc. Villa Chocorosi
2064257,Esc. Villa Chocorosi
2064241,Esc. Villa Chocorosi
2083471,Casa de Gobierno
2083481,Casa de Gobierno
2083487,Casa de Gobierno
2083477,Casa de Gobierno
2082147,U.E. Julián Túpac Katari
2082157,U.E. Julián Túpac Katari
2082137,U.E. Julián Túpac Katari
2082141,U.E. Julián Túpac Katari
2082151,U.E. Julián Túpac Katari
2082131,U.E. Julián Túpac Katari
2038337,U.E. Gral. Juan José Torres Gonzales
2038361,U.E. Gral. Juan José Torres Gonzales
2038347,U.E. Gral. Juan José Torres Gonzales
2038377,U.E. Gral. Juan José Torres Gonzales
2038367,U.E. Gral. Juan José Torres Gonzales
2038371,U.E. Gral. Juan José Torres Gonzales
2038331,U.E. Gral. Juan José Torres Gonzales
2038381,U.E. Gral. Juan José Torres Gonzales
2038387,U.E. Gral. Juan José Torres Gonzales
2038357,U.E. Gral. Juan José Torres Gonzales
2038351,U.E. Gral. Juan José Torres Gonzales
2038341,U.E. Gral. Juan José Torres Gonzales
2008537,U.E. Libertad Nro 1
2008561,U.E. Libertad Nro 1
2008567,U.E. Libertad Nro 1
2008521,U.E. Libertad Nro 1
2008531,U.E. Libertad Nro 1
2008547,U.E. Libertad Nro 1
2008571,U.E. Libertad Nro 1
2008541,U.E. Libertad Nro 1
2008551,U.E. Libertad Nro 1
2008557,U.E. Libertad Nro 1
2008577,U.E. Libertad Nro 1
2008527,U.E. Libertad Nro 1
2028517,U.E. Sagrada Familia
2028541,U.E. Sagrada Familia
2028531,U.E. Sagrada Familia
2028511,U.E. Sagrada Familia
2028537,U.E. Sagrada Familia
2028527,U.E. Sagrada Familia
2028547,U.E. Sagrada Familia
2028521,U.E. Sagrada Familia
2028551,U.E. Sagrada Familia
2028557,U.E. Sagrada Familia
2045047,U. E. Yunguyo Fe y Alegría B
2045041,U. E. Yunguyo Fe y Alegría B
2045087,U. E. Yunguyo Fe y Alegría B
2045067,U. E. Yunguyo Fe y Alegría B
2045057,U. E. Yunguyo Fe y Alegría B
2045031,U. E. Yunguyo Fe y Alegría B
2045051,U. E. Yunguyo Fe y Alegría B
2045071,U. E. Yunguyo Fe y Alegría B
2045037,U. E. Yunguyo Fe y Alegría B
2045077,U. E. Yunguyo Fe y Alegría B
2045091,U. E. Yunguyo Fe y Alegría B
2045061,U. E. Yunguyo Fe y Alegría B
2045081,U. E. Yunguyo Fe y Alegría B
2045097,U. E. Yunguyo Fe y Alegría B
2046237,U.E. José Antonio Paredes Candia
2046231,U.E. José Antonio Paredes Candia
2046191,U.E. José Antonio Paredes Candia
2046227,U.E. José Antonio Paredes Candia
2046201,U.E. José Antonio Paredes Candia
2046247,U.E. José Antonio Paredes Candia
2046241,U.E. José Antonio Paredes Candia
2046221,U.E. José Antonio Paredes Candia
2046207,U.E. José Antonio Paredes Candia
2046217,U.E. José Antonio Paredes Candia
2046197,U.E. José Antonio Paredes Candia
2046211,U.E. José Antonio Paredes Candia
2048231,U.E. República de Cuba
2048207,U.E. República de Cuba
2048221,U.E. República de Cuba
2048237,U.E. República de Cuba
2048191,U.E. República de Cuba
2048181,U.E. República de Cuba
2048211,U.E. República de Cuba
2048217,U.E. República de Cuba
2048227,U.E. República de Cuba
2048201,U.E. República de Cuba
2048197,U.E. República de Cuba
2048187,U.E. República de Cuba
2027957,Unidad Educativa Uni
2027967,Unidad Educativa Uni
2027991,Unidad Educativa Uni
2027977,Unidad Educativa Uni
2027951,Unidad Educativa Uni
2027987,Unidad Educativa Uni
2027981,Unidad Educativa Uni
2027961,Unidad Educativa Uni
2027997,Unidad Educativa Uni
2027971,Unidad Educativa Uni
2058331,U.E. Ventilla I
2058317,U.E. Ventilla I
2058327,U.E. Ventilla I
2058311,U.E. Ventilla I
2058337,U.E. Ventilla I
2058357,U.E. Ventilla I
2058321,U.E. Ventilla I
2058341,U.E. Ventilla I
2058347,U.E. Ventilla I
2058351,U.E. Ventilla I
2051841,U.E. Mcal. José Ballivián D
2051801,U.E. Mcal. José Ballivián D
2051817,U.E. Mcal. José Ballivián D
2051807,U.E. Mcal. José Ballivián D
2051821,U.E. Mcal. José Ballivián D
2051791,U.E. Mcal. José Ballivián D
2051797,U.E. Mcal. José Ballivián D
2051847,U.E. Mcal. José Ballivián D
2051831,U.E. Mcal. José Ballivián D
2051811,U.E. Mcal. José Ballivián D
2051837,U.E. Mcal. José Ballivián D
2051827,U.E. Mcal. José Ballivián D
2024071,U.E. Jach'a Uru
2024107,U.E. Jach'a Uru
2024087,U.E. Jach'a Uru
2024097,U.E. Jach'a Uru
2024121,U.E. Jach'a Uru
2024101,U.E. Jach'a Uru
2024127,U.E. Jach'a Uru
2024111,U.E. Jach'a Uru
2024077,U.E. Jach'a Uru
2024117,U.E. Jach'a Uru
2024081,U.E. Jach'a Uru
2024091,U.E. Jach'a Uru
2087537,Col. Simon Bolivar
2087491,Col. Simon Bolivar
2087521,Col. Simon Bolivar
2087511,Col. Simon Bolivar
2087487,Col. Simon Bolivar
2087527,Col. Simon Bolivar
2087497,Col. Simon Bolivar
2087481,Col. Simon Bolivar
2087531,Col. Simon Bolivar
2087517,Col. Simon Bolivar
2087507,Col. Simon Bolivar
2087501,Col. Simon Bolivar
2068551,U. E. Santa Rosa
2068591,U. E. Santa Rosa
2068571,U. E. Santa Rosa
2068561,U. E. Santa Rosa
2068577,U. E. Santa Rosa
2068567,U. E. Santa Rosa
2068557,U. E. Santa Rosa
2068597,U. E. Santa Rosa
2068587,U. E. Santa Rosa
2068581,U. E. Santa Rosa
2009351,U. E. Cnl. Max Toledo
2009397,U. E. Cnl. Max Toledo
2009367,U. E. Cnl. Max Toledo
2009361,U. E. Cnl. Max Toledo
2009357,U. E. Cnl. Max Toledo
2009401,U. E. Cnl. Max Toledo
2009381,U. E. Cnl. Max Toledo
2009371,U. E. Cnl. Max Toledo
2009377,U. E. Cnl. Max Toledo
2009387,U. E. Cnl. Max Toledo
2009391,U. E. Cnl. Max Toledo
2009341,U. E. Cnl. Max Toledo
2009347,U. E. Cnl. Max Toledo
2009407,U. E. Cnl. Max Toledo
2040267,U.E. Calama
2040291,U.E. Calama
2040311,U.E. Calama
2040277,U.E. Calama
2040281,U.E. Calama
2040251,U.E. Calama
2040307,U.E. Calama
2040287,U.E. Calama
2040297,U.E. Calama
2040257,U.E. Calama
2040301,U.E. Calama
2040271,U.E. Calama
2040317,U.E. Calama
2040261,U.E. Calama
2064481,Escuela Playa Verde
2064487,Escuela Playa Verde
2072541,U.E. 6 de Junio
2072587,U.E. 6 de Junio
2072551,U.E. 6 de Junio
2072581,U.E. 6 de Junio
2072567,U.E. 6 de Junio
2072577,U.E. 6 de Junio
2072571,U.E. 6 de Junio
2072547,U.E. 6 de Junio
2072557,U.E. 6 de Junio
2072561,U.E. 6 de Junio
2040821,U.E. Primavera B
2040841,U.E. Primavera B
2040837,U.E. Primavera B
2040817,U.E. Primavera B
2040827,U.E. Primavera B
2040847,U.E. Primavera B
2040811,U.E. Primavera B
2040831,U.E. Primavera B
2031781,U.E. Andrés Bello
2031791,U.E. Andrés Bello
2031771,U.E. Andrés Bello
2031821,U.E. Andrés Bello
2031787,U.E. Andrés Bello
2031777,U.E. Andrés Bello
2031827,U.E. Andrés Bello
2031811,U.E. Andrés Bello
2031797,U.E. Andrés Bello
2031817,U.E. Andrés Bello
2031801,U.E. Andrés Bello
2031807,U.E. Andrés Bello
2003797,U.E. Cristo Rey San Luis Fe y Alegría
2003747,U.E. Cristo Rey San Luis Fe y Alegría
2003777,U.E. Cristo Rey San Luis Fe y Alegría
2003791,U.E. Cristo Rey San Luis Fe y Alegría
2003731,U.E. Cristo Rey San Luis Fe y Alegría
2003761,U.E. Cristo Rey San Luis Fe y Alegría
2003767,U.E. Cristo Rey San Luis Fe y Alegría
2003787,U.E. Cristo Rey San Luis Fe y Alegría
2003737,U.E. Cristo Rey San Luis Fe y Alegría
2003781,U.E. Cristo Rey San Luis Fe y Alegría
2003771,U.E. Cristo Rey San Luis Fe y Alegría
2003757,U.E. Cristo Rey San Luis Fe y Alegría
2003751,U.E. Cristo Rey San Luis Fe y Alegría
2003741,U.E. Cristo Rey San Luis Fe y Alegría
2024247,U.E. Chasquipampa A
2024291,U.E. Chasquipampa A
2024251,U.E. Chasquipampa A
2024257,U.E. Chasquipampa A
2024241,U.E. Chasquipampa A
2024287,U.E. Chasquipampa A
2024297,U.E. Chasquipampa A
2024281,U.E. Chasquipampa A
2024271,U.E. Chasquipampa A
2024261,U.E. Chasquipampa A
2024277,U.E. Chasquipampa A
